age,tenure_years,num_policies,annual_premium,num_claims,claim_amount,policy_type,region,complaint_count,contacted_support,premium_increase_pct,satisfaction_score,years_since_last_claim,digital_engagement,churn
44,11,3,848,2,4314,Auto,South,0,1,3.73,4,8,1,0
51,9,1,4413,1,993,Auto,North,0,1,25.58,1,7,0,1
29,16,1,4552,1,2747,Auto,North,1,0,25.01,1,3,0,1
43,2,2,3441,0,0,Health,North,1,1,11.66,4,7,0,0
65,2,1,745,2,2712,Home,East,0,0,17.53,5,8,1,0
57,12,1,771,1,632,Auto,East,0,1,27.18,4,1,0,1
26,8,1,2530,2,5712,Health,West,2,0,27.35,5,3,1,1
34,9,1,4998,0,0,Health,West,1,0,23.49,3,5,1,0
50,12,3,3687,0,0,Home,North,3,0,6.29,3,6,1,0
52,9,1,4006,0,0,Health,North,0,0,21.91,4,4,1,0
68,10,1,1965,0,0,Auto,South,0,0,3.03,4,9,1,0
37,2,2,1695,2,2994,Health,East,0,1,26.82,4,9,0,1
63,16,3,3587,1,550,Life,North,1,1,4.47,5,6,1,0
51,7,1,3508,2,666,Auto,East,0,0,19.87,3,3,0,0
37,2,1,4323,1,838,Auto,North,0,0,18.31,1,7,0,1
33,1,1,2114,0,0,Health,West,0,1,23.31,5,2,0,1
38,19,2,1626,0,0,Auto,North,1,1,16.55,2,2,1,0
37,4,2,4879,0,0,Life,West,0,1,1.79,4,4,0,0
33,2,3,1016,1,2017,Auto,South,1,0,21.18,5,5,1,0
29,14,4,3165,1,2396,Home,South,2,1,11.49,3,2,1,0
41,2,3,1801,2,3806,Home,South,1,1,9.61,5,9,0,1
24,15,2,1111,0,0,Health,North,0,0,29.75,3,1,1,0
37,12,2,1249,1,2426,Health,South,3,0,17.71,4,4,1,1
51,5,1,2356,0,0,Auto,North,0,1,21.32,1,9,0,1
66,7,4,899,0,0,Health,East,0,1,15.79,4,5,1,0
44,10,1,2026,3,3525,Health,West,3,0,23.1,4,2,1,1
49,14,1,2524,3,8448,Home,East,0,1,22.56,3,6,0,0
61,14,2,819,0,0,Health,North,0,0,19.71,4,2,0,0
26,5,1,835,1,1228,Health,South,0,0,29.93,5,1,1,0
41,18,2,2598,0,0,Life,West,0,0,13.79,4,9,1,0
61,14,2,673,0,0,Life,South,0,1,21.19,5,3,1,0
65,2,2,4519,2,5492,Life,East,0,0,23.93,3,2,0,0
22,12,3,2141,2,2070,Home,North,0,0,11.28,3,6,1,0
51,6,1,1000,0,0,Health,West,1,0,13.72,3,7,0,0
42,4,2,4146,0,0,Health,West,0,0,29.08,5,2,1,0
41,13,2,2863,0,0,Auto,North,0,1,0.97,1,5,1,0
27,4,2,2356,1,1738,Auto,North,0,0,10.06,3,0,1,0
43,14,3,3652,0,0,Auto,West,1,1,14.59,3,4,0,0
39,16,1,2396,1,2859,Life,East,1,1,0.04,3,1,1,0
29,4,2,2218,0,0,Auto,East,2,0,26.97,5,0,0,1
60,1,1,2278,1,1503,Life,South,0,1,8.59,3,6,0,0
53,13,4,3557,0,0,Life,West,0,0,7.73,5,9,1,0
54,4,1,3213,1,592,Life,North,0,0,24.61,3,3,1,0
37,18,2,4328,1,680,Life,North,0,1,8.34,5,4,1,0
33,6,1,1594,0,0,Life,North,0,1,19.73,3,1,1,0
59,3,1,545,2,4468,Auto,North,3,0,24.65,3,7,0,1
55,13,2,1945,0,0,Life,West,0,0,23.77,3,9,1,0
35,16,3,2696,1,1425,Auto,East,3,1,23.46,3,2,1,1
57,5,2,3701,2,5798,Life,South,0,1,2.66,3,6,0,0
54,4,4,955,0,0,Life,East,2,0,2.4,3,0,1,0
44,8,2,2162,2,1322,Health,South,0,0,9.2,2,9,1,0
66,19,2,3424,1,2001,Home,North,2,0,1.08,3,0,1,0
23,14,1,1465,1,351,Home,North,0,0,15.01,4,6,1,0
62,7,3,2028,0,0,Home,West,2,0,11.84,3,0,0,1
42,14,1,3476,1,278,Auto,North,0,0,16.71,4,8,0,0
23,6,3,3571,3,4269,Auto,West,0,0,8.96,5,8,0,0
48,12,4,3021,0,0,Auto,West,0,1,14.57,3,7,0,0
30,16,4,1626,2,4692,Auto,West,0,0,10.04,3,7,1,0
22,17,2,3904,0,0,Life,North,1,0,5.86,2,3,0,0
32,13,2,4992,1,2460,Health,North,3,0,19.48,3,3,1,1
24,14,3,2843,0,0,Health,East,1,0,20.2,4,4,0,0
44,7,1,606,1,2036,Health,South,1,0,24.88,2,8,1,1
47,14,2,3077,0,0,Health,East,0,1,26.24,2,2,0,1
25,15,1,3654,1,1275,Life,North,1,0,21.13,3,3,1,0
39,12,2,4883,0,0,Health,South,0,0,20.62,5,9,0,0
27,17,1,4553,0,0,Life,West,2,0,1.7,4,4,0,0
56,9,1,714,4,2440,Home,South,0,0,3.29,5,6,1,0
43,15,1,4939,0,0,Life,West,1,0,24.38,5,4,1,0
64,12,2,4789,1,1693,Life,North,0,0,6.99,2,8,1,0
36,2,2,4753,3,4005,Home,South,0,0,10.67,1,5,1,0
43,5,1,964,1,1748,Health,West,0,1,4.36,3,2,1,0
58,13,2,2872,0,0,Life,East,0,1,5.85,3,5,1,0
63,8,1,1091,1,1267,Health,East,0,0,23.26,3,5,1,0
33,14,2,2688,0,0,Life,West,0,1,7.86,2,9,0,0
68,15,2,1383,0,0,Life,East,1,1,13.47,2,0,1,0
63,11,2,4658,0,0,Life,East,0,1,4.55,1,6,1,0
59,1,2,803,1,2508,Health,South,2,0,20.34,5,2,1,1
39,3,1,4991,0,0,Auto,East,0,1,21.85,5,0,1,0
66,17,3,833,0,0,Health,South,0,1,10.85,2,0,0,0
56,19,2,3333,0,0,Auto,North,0,0,23.54,2,4,1,0
51,14,2,2831,0,0,Life,East,0,0,7.2,1,9,1,0
45,8,2,579,0,0,Health,North,0,1,20.76,5,9,1,0
63,13,1,4263,1,861,Auto,East,0,1,21.9,5,1,1,0
51,3,2,3331,2,4054,Life,West,0,0,29.06,3,1,0,1
35,5,2,2477,1,2349,Home,West,1,1,6.97,3,3,0,1
27,9,1,1232,0,0,Health,North,0,0,2.81,3,9,1,0
24,6,1,4476,1,224,Auto,North,0,0,7.89,3,6,0,0
37,2,1,2317,0,0,Health,North,1,0,3.69,4,7,1,0
28,13,4,1884,1,217,Health,West,1,0,5.09,3,9,1,0
35,5,2,2624,0,0,Auto,North,0,1,10.02,5,6,0,0
30,8,1,1698,0,0,Auto,West,1,0,12.42,1,8,0,0
36,1,1,2792,0,0,Life,North,2,1,27.11,4,6,1,1
42,12,2,4717,0,0,Home,South,0,0,5.87,3,3,0,0
56,11,3,684,2,2060,Life,South,0,0,29.15,3,8,0,0
23,7,1,4627,0,0,Life,East,2,0,24.3,4,8,1,1
48,15,1,1497,2,4264,Health,South,0,0,26.44,5,2,1,0
23,11,3,2486,3,7230,Auto,North,0,1,27.88,4,9,1,0
56,16,1,3309,1,1506,Home,South,0,0,22.6,4,7,1,0
39,3,1,2857,1,1952,Health,South,1,1,23.66,4,0,1,1
35,14,4,2179,2,2142,Life,North,2,0,13.13,3,1,1,0
41,3,2,3539,1,1034,Auto,South,1,0,15.31,4,7,1,0
39,1,1,3011,2,2112,Life,North,3,0,27.97,4,7,1,1
31,15,1,4027,1,1169,Health,South,0,1,11.35,3,5,1,0
46,1,1,3526,0,0,Health,North,0,0,1.26,3,7,0,0
23,17,1,3245,0,0,Life,West,1,1,22.88,4,7,1,0
46,2,3,4673,0,0,Health,West,3,1,17.19,5,1,0,1
54,6,2,3081,0,0,Health,East,0,0,24.45,3,2,0,0
57,8,2,4703,0,0,Auto,South,0,0,2.27,5,6,1,0
52,16,4,3311,2,2530,Auto,East,0,0,18.64,5,2,0,0
35,19,2,4590,0,0,Life,North,0,1,7.43,2,1,0,0
22,1,1,869,2,4078,Life,West,0,0,27.1,4,5,0,1
67,3,2,4243,1,2009,Life,North,0,0,3.3,2,1,1,0
37,3,4,2504,1,2631,Life,East,2,0,25.29,1,1,1,1
67,5,3,2203,0,0,Auto,North,0,1,2.66,4,1,1,0
24,12,1,3824,1,1165,Home,North,1,1,0.75,5,3,1,0
56,12,2,940,0,0,Auto,North,0,1,7.05,1,6,1,0
62,13,2,3757,3,2052,Auto,North,0,1,9.99,5,5,1,0
27,9,4,3406,0,0,Health,West,0,0,18.8,3,4,0,0
46,7,1,726,1,210,Health,North,2,0,3.95,5,3,1,0
34,4,2,2901,0,0,Home,North,0,1,13.12,5,1,0,0
55,19,3,1524,1,608,Home,West,2,1,6.13,5,7,0,0
29,19,2,3991,0,0,Health,North,1,0,25.66,4,1,1,0
42,6,2,4756,0,0,Life,North,0,0,1.35,5,7,1,0
55,13,1,1370,0,0,Auto,East,0,1,10.68,2,9,1,0
25,11,1,3699,0,0,Life,West,1,0,18.94,3,3,0,0
46,13,1,2245,0,0,Auto,South,0,0,27.39,2,4,0,1
36,13,4,943,0,0,Auto,North,0,1,26.04,4,0,0,0
25,15,1,972,2,2336,Life,East,0,1,26.86,2,1,1,0
66,13,2,579,1,364,Home,West,0,0,1.89,2,7,1,0
33,11,2,739,0,0,Home,North,2,0,25.23,5,0,1,0
53,19,1,1089,0,0,Home,South,0,0,23.4,4,2,1,0
53,8,2,1860,1,1879,Health,North,0,1,27.07,5,1,1,0
49,8,2,2384,1,2009,Life,East,0,1,9.35,2,9,0,0
34,10,3,2816,0,0,Health,West,1,1,27.35,3,4,1,1
52,16,2,4930,1,1609,Health,East,1,0,12.08,3,3,1,0
35,19,2,811,1,2177,Life,West,2,0,19.02,1,3,1,1
41,11,1,1576,3,4083,Health,South,1,1,12.73,3,3,0,1
39,13,4,533,1,2963,Auto,North,0,0,12.83,3,3,1,0
50,9,1,2341,1,1013,Life,East,0,1,16.4,1,3,0,1
27,19,3,4981,0,0,Health,South,0,1,10.68,4,5,1,0
53,16,1,748,0,0,Life,South,1,0,23.78,3,1,1,0
50,7,4,1634,0,0,Auto,North,1,1,19.01,1,3,0,1
64,19,2,875,1,492,Auto,East,3,0,20.69,4,6,0,1
23,12,3,1223,0,0,Life,North,1,1,6.93,4,6,1,0
44,15,1,2413,0,0,Home,North,0,0,29.09,5,0,1,0
40,14,2,4797,3,8667,Life,West,0,1,19.81,3,9,1,0
52,11,2,2992,1,2291,Health,West,0,1,5.92,5,8,1,0
26,10,3,2442,0,0,Auto,North,0,0,22.51,5,6,1,0
40,11,1,4504,0,0,Auto,West,0,0,5.21,4,5,0,0
55,6,4,2844,0,0,Life,East,0,0,1.9,3,1,1,0
31,2,3,1831,0,0,Home,West,0,0,15.83,1,5,1,0
46,11,1,837,1,1634,Home,South,1,1,16.61,4,4,0,1
23,19,3,2365,0,0,Health,North,0,0,5.67,4,8,0,0
32,6,2,3637,1,1847,Health,North,0,0,10.45,5,0,0,0
52,14,2,1291,1,288,Life,East,0,0,28.37,4,4,0,0
36,6,1,4111,1,1863,Health,North,0,0,8.55,5,2,1,0
30,17,2,4200,1,1241,Health,West,3,1,4.67,5,8,0,1
44,10,2,2016,3,8760,Auto,South,0,0,29.78,5,0,1,0
40,1,2,4453,1,2133,Health,North,2,1,9.07,3,5,1,1
30,3,2,4408,1,621,Auto,West,0,1,20.41,2,2,0,1
56,8,2,3173,0,0,Life,South,0,0,6.95,4,0,0,0
42,8,2,2622,1,2949,Life,North,0,1,16.5,4,2,1,0
30,15,1,4285,0,0,Life,North,0,0,11.59,2,1,0,0
49,7,3,558,0,0,Life,North,0,0,28.85,4,9,0,0
67,11,2,2933,2,3156,Health,South,1,0,12.98,4,7,0,0
28,7,1,2562,0,0,Auto,North,0,0,17.53,2,2,0,0
37,4,1,1754,0,0,Auto,North,0,1,28.34,3,6,0,1
37,12,2,4188,0,0,Health,West,0,0,29.68,5,9,0,0
54,6,3,4248,1,520,Auto,West,0,0,3.05,3,5,1,0
25,14,1,4630,0,0,Health,West,2,0,25.03,4,6,0,1
25,12,2,4757,2,1836,Health,West,2,0,11.46,1,6,1,1
60,11,1,3529,0,0,Health,North,0,1,17.84,4,9,0,0
61,19,2,3346,1,2008,Auto,South,0,0,11.25,5,0,0,0
38,5,4,970,1,916,Life,North,0,1,12.03,3,3,1,0
58,14,3,4535,2,2368,Life,East,3,1,4.77,3,3,0,1
60,16,1,3399,3,6417,Health,South,0,0,17.18,4,4,0,0
50,13,2,1946,0,0,Home,East,1,1,16.4,5,9,1,0
57,4,1,4943,2,2752,Auto,North,0,0,5.68,2,4,0,0
59,11,2,1412,0,0,Auto,South,3,0,16.25,3,7,1,1
60,17,3,4742,1,2534,Auto,South,0,0,29.19,2,3,0,0
58,7,3,2211,1,1659,Health,West,0,0,21.43,3,0,0,0
56,14,1,1174,1,1815,Auto,North,1,1,14.43,3,4,0,0
28,11,4,1939,0,0,Auto,East,3,0,27.48,5,0,1,1
48,9,2,3234,0,0,Life,South,3,1,17.26,3,2,1,1
49,13,1,4130,0,0,Health,South,1,0,4.05,4,7,1,0
43,18,2,1185,1,834,Life,West,1,1,16.43,5,9,1,0
35,11,2,1626,0,0,Health,South,0,0,5.43,3,4,1,0
28,15,2,4716,0,0,Home,West,1,1,23.03,4,6,1,0
58,19,2,2966,0,0,Health,South,2,0,29.02,4,0,1,0
43,1,2,2897,2,4644,Health,South,0,1,10.82,3,5,1,0
26,4,1,4637,1,1804,Home,North,1,1,13.05,2,7,0,1
23,14,3,3938,1,697,Health,South,0,1,12.64,3,5,1,0
48,14,2,4624,1,921,Health,West,0,0,8.56,3,3,1,0
42,3,1,1465,1,1974,Home,West,2,0,23.83,3,7,0,1
59,17,3,1419,1,1563,Health,West,0,1,18.53,5,7,1,0
36,3,4,3372,1,507,Auto,East,0,0,1.92,3,5,1,0
42,16,4,2008,1,2951,Life,South,0,0,25.16,5,7,0,0
31,14,1,1712,0,0,Life,North,0,0,5.61,2,5,1,0
44,13,1,1371,2,2928,Health,North,0,0,29.37,5,3,1,0
60,15,2,4890,3,1356,Health,East,2,0,11.3,4,5,1,0
26,14,1,3754,1,1135,Home,South,1,0,18.49,5,8,0,0
22,19,4,1363,0,0,Home,West,2,0,2.33,3,7,0,0
34,6,1,4453,1,2644,Home,East,0,0,10.34,3,6,0,0
42,10,1,3608,0,0,Health,East,2,0,24.07,4,4,0,1
47,15,2,3555,2,3874,Home,West,1,0,14.32,4,6,1,0
66,6,1,4494,0,0,Auto,East,0,1,27.14,5,0,1,0
42,10,3,3182,0,0,Health,East,1,0,17.25,1,7,1,0
39,7,2,1113,0,0,Auto,West,3,1,27.86,5,4,0,1
58,17,1,2372,1,2221,Life,South,0,0,29.48,5,6,0,0
66,18,1,3654,1,1947,Life,North,0,0,13.62,4,6,1,0
53,17,2,3873,1,1377,Auto,North,2,0,16.95,2,7,1,0
57,9,1,3691,1,1191,Auto,West,0,0,25.05,5,6,1,0
38,10,2,1067,1,2349,Health,West,1,1,6.65,3,5,1,0
56,10,2,4633,0,0,Health,South,0,0,25.85,5,5,1,0
32,7,2,744,0,0,Home,East,0,1,17.76,5,4,0,0
42,16,4,520,0,0,Auto,South,1,1,21.77,1,4,1,0
47,18,4,893,0,0,Health,East,0,0,2.4,4,3,0,0
25,6,4,4314,0,0,Life,East,1,0,22.99,3,6,1,0
55,1,1,2555,0,0,Life,South,0,0,9.32,5,2,1,0
69,1,1,4015,1,2513,Home,West,0,1,24.16,3,4,1,1
39,12,1,2875,1,2125,Health,West,0,1,15.27,2,2,0,0
61,2,3,2410,2,2716,Health,South,0,1,8.24,5,7,1,0
56,4,4,789,1,956,Health,East,0,0,28.58,2,4,0,1
62,17,3,3058,2,2508,Home,East,1,1,22.95,4,9,0,0
50,4,1,860,0,0,Auto,East,2,1,29.57,3,5,1,1
50,11,4,2122,0,0,Auto,East,2,0,10.93,4,0,1,0
59,4,2,4814,0,0,Health,South,0,0,19.48,4,3,1,0
63,1,1,4594,1,2716,Life,North,2,0,18.35,3,8,1,1
42,7,2,2953,0,0,Home,West,2,0,20.63,5,4,0,1
63,18,1,2515,0,0,Home,West,0,1,1.15,2,0,0,0
34,9,2,2540,0,0,Home,North,0,0,8.75,3,3,0,0
62,3,1,2544,0,0,Home,East,0,0,27.28,3,5,1,0
38,8,2,3300,1,1312,Auto,North,0,0,12.71,4,6,0,0
30,19,2,3470,1,394,Auto,North,2,0,28.82,3,6,1,1
62,4,3,1331,0,0,Auto,North,0,0,6.41,1,7,1,0
22,18,2,2293,1,1345,Auto,West,1,1,29.92,5,4,1,0
23,11,2,4192,0,0,Life,West,0,0,20.93,3,5,1,0
69,14,3,2291,1,1339,Health,North,0,0,23.29,3,1,0,0
50,18,4,3341,0,0,Home,North,0,1,11.91,3,9,1,0
54,16,1,2654,1,2283,Health,North,3,0,27.21,2,1,1,1
31,3,2,1080,0,0,Home,East,0,0,16.36,2,2,1,0
61,15,1,3353,1,844,Life,East,2,0,20.43,2,3,0,1
42,4,1,2736,0,0,Health,East,0,0,2.84,2,5,0,0
49,5,2,4676,2,3906,Health,West,1,0,18.95,2,5,1,1
32,17,3,2655,0,0,Life,South,1,0,26.37,3,2,0,0
55,7,1,1844,0,0,Life,North,2,0,5.35,4,0,1,0
29,16,3,845,1,2487,Life,North,0,1,22.13,4,2,0,0
43,14,3,2386,3,3648,Auto,South,0,0,0.76,1,3,1,0
29,16,4,1054,0,0,Life,North,0,1,27.79,5,8,1,0
36,7,1,4270,3,8427,Life,East,2,0,29.49,5,9,1,1
38,9,4,4897,1,1902,Life,East,0,0,10.63,5,7,1,0
44,4,1,699,0,0,Auto,South,0,1,3.21,3,3,1,0
45,11,2,3440,1,1030,Auto,East,0,0,19.76,4,6,1,0
66,2,1,3990,0,0,Auto,South,0,0,0.9,2,8,1,0
40,12,1,806,0,0,Health,East,1,0,14.47,5,1,0,0
26,12,2,3575,1,291,Life,North,2,1,8.15,2,2,0,1
53,4,2,2156,1,2111,Auto,West,0,0,14.2,3,0,0,0
65,18,1,3192,0,0,Auto,East,2,0,0.55,3,7,0,0
22,7,1,2264,2,3560,Life,South,1,0,1.55,4,1,1,0
44,1,2,775,1,1608,Health,West,0,1,0.48,4,6,1,0
58,13,1,3861,0,0,Life,North,2,0,18.57,2,6,1,1
29,6,3,1901,0,0,Life,West,1,0,16.8,3,2,0,0
34,6,1,2275,0,0,Auto,South,0,0,6.99,5,1,0,0
29,12,1,3881,3,6402,Health,North,1,1,19.4,5,2,1,0
44,8,1,4550,0,0,Life,North,0,0,26.53,4,7,1,0
64,19,2,3960,3,6732,Health,East,0,0,8.32,4,8,1,0
22,5,1,2380,1,2654,Home,West,1,1,24.96,2,7,1,1
66,18,1,4335,3,2679,Auto,East,1,0,19.88,2,1,1,0
45,5,4,4778,1,575,Home,North,1,1,1.01,3,8,1,0
56,10,2,2344,0,0,Health,East,0,1,11.25,3,5,1,0
45,1,1,3877,1,2429,Auto,East,3,1,15.23,4,1,1,1
38,10,2,571,0,0,Health,South,0,0,21.95,3,8,0,0
26,5,3,2176,0,0,Life,East,0,0,8.61,2,4,1,0
41,12,1,1795,1,2171,Health,North,0,0,29.48,3,5,1,0
42,7,1,1543,1,333,Health,East,0,1,20.54,2,0,0,1
61,9,3,3125,0,0,Life,North,0,1,11.18,4,1,0,0
52,12,2,3542,0,0,Auto,North,1,0,2.91,2,0,1,0
67,1,2,1314,0,0,Life,South,2,1,5.44,3,3,1,1
57,11,1,2694,2,4458,Health,North,3,1,14.63,4,1,1,1
32,15,1,4000,0,0,Life,North,1,0,14.84,2,0,0,0
36,2,2,809,1,2072,Health,South,0,0,23.03,1,2,1,0
40,7,1,2561,2,2080,Life,North,1,0,21.79,4,3,0,1
28,12,2,4727,0,0,Life,South,1,0,6.04,1,3,1,0
49,18,2,2377,1,1661,Health,West,0,1,17.85,4,2,1,0
64,3,1,3302,0,0,Health,West,1,1,0.62,4,1,1,0
26,7,4,2986,0,0,Health,West,0,0,11.96,3,7,0,0
26,11,3,4245,1,2679,Life,North,0,0,22.92,3,9,0,0
51,18,2,1294,0,0,Health,East,0,0,11.99,5,1,0,0
53,12,1,4514,1,947,Health,South,1,1,25.07,3,4,1,1
29,6,1,4853,1,2764,Health,West,1,1,29.28,5,6,0,1
31,5,2,3907,2,5418,Auto,South,0,0,18.22,2,8,0,0
59,1,1,2956,0,0,Health,West,0,0,4.35,4,2,1,0
68,12,4,2351,0,0,Health,West,2,0,11.39,4,0,1,0
53,11,1,1474,0,0,Home,North,3,0,0.28,5,8,0,0
69,4,2,1547,0,0,Auto,South,0,1,18.08,1,0,0,1
49,18,1,4866,2,688,Home,North,0,0,24.65,3,7,1,0
38,4,2,4737,1,2050,Auto,South,1,0,18.9,2,1,1,1
52,17,1,4289,1,934,Health,South,0,0,23.58,5,6,1,0
29,2,2,3521,0,0,Life,East,0,0,24.0,3,2,0,1
61,2,1,4869,1,2731,Auto,West,0,0,25.53,5,5,1,0
46,12,3,4529,2,5458,Home,North,1,0,8.0,3,5,1,0
30,6,1,964,0,0,Auto,East,1,1,26.14,2,3,1,1
23,10,4,787,2,5030,Home,South,0,0,19.62,3,7,0,0
36,16,3,3695,0,0,Health,West,0,0,8.69,4,4,0,0
24,14,1,1375,1,727,Health,North,0,0,29.62,5,6,1,0
57,7,3,2492,1,1611,Home,East,0,1,28.51,3,4,1,0
25,19,1,3425,0,0,Auto,South,0,0,17.23,5,3,1,0
35,17,4,1620,0,0,Home,East,0,1,25.3,2,5,0,0
62,9,2,946,4,5040,Auto,South,0,0,7.84,4,2,1,0
62,13,1,3332,0,0,Health,South,0,0,12.48,4,5,0,0
46,5,1,4068,0,0,Health,West,1,0,5.52,3,5,0,0
31,5,1,3396,0,0,Home,North,1,1,15.6,1,5,1,1
42,10,4,1221,2,5100,Health,West,0,0,14.88,3,2,0,0
57,10,1,2663,2,3958,Life,North,0,0,6.38,1,7,0,0
33,7,2,3082,0,0,Health,North,0,0,20.18,5,3,1,0
48,15,2,1851,1,2591,Health,South,1,0,3.53,5,1,0,0
61,7,4,4480,1,717,Life,East,0,0,1.85,4,6,1,0
23,15,1,3884,0,0,Auto,North,0,0,11.55,4,7,1,0
34,3,2,2225,2,728,Life,North,1,0,12.29,2,3,1,1
53,19,2,1193,1,2272,Health,North,1,0,9.59,1,5,1,0
52,10,2,3913,0,0,Auto,North,0,0,7.74,5,7,1,0
37,15,1,994,1,328,Health,South,0,0,10.16,4,4,0,0
53,3,1,1447,1,1857,Auto,West,2,0,4.9,4,8,1,0
53,6,1,522,0,0,Health,East,2,0,12.1,4,5,1,0
55,12,2,1628,1,794,Home,South,0,0,27.14,3,5,0,0
32,15,1,1057,2,3064,Life,South,1,0,6.73,2,1,1,0
31,6,2,2116,1,2683,Life,South,0,0,20.53,4,6,0,0
36,13,1,4230,2,762,Home,North,3,1,4.25,3,8,0,1
38,19,3,2156,2,3622,Auto,East,0,0,10.62,5,4,0,0
61,3,4,4673,1,2863,Life,South,1,1,9.64,3,4,0,0
39,8,2,1306,0,0,Home,South,1,0,28.11,2,4,1,1
30,8,1,3812,1,2038,Health,South,0,0,12.84,2,0,1,0
46,15,1,953,0,0,Home,North,1,0,20.71,4,4,1,0
61,4,1,3475,0,0,Health,North,0,0,18.07,4,9,1,0
35,19,1,2824,1,2152,Health,South,0,0,4.23,3,7,1,0
46,3,2,1947,1,804,Health,North,0,0,28.19,3,2,1,0
43,13,2,3061,1,2903,Health,East,2,1,10.38,3,8,1,0
51,8,4,3011,1,1989,Health,North,0,0,1.34,2,8,0,0
41,16,1,3371,4,7252,Health,South,1,1,9.01,3,5,1,0
42,13,2,862,1,462,Life,East,1,0,10.07,3,3,1,0
65,3,2,3954,2,4634,Life,North,0,1,2.78,3,3,1,0
53,16,2,3298,1,860,Life,South,0,0,18.6,3,0,1,0
67,9,1,3953,2,3030,Home,West,1,1,10.4,2,9,1,0
42,14,2,3755,0,0,Health,West,3,0,18.87,3,4,1,1
56,13,2,1717,2,4788,Auto,East,0,0,0.2,3,4,1,0
53,7,2,1985,1,2272,Home,East,0,0,29.46,3,4,1,0
51,15,4,2603,2,3092,Auto,East,0,1,5.12,5,0,0,0
60,7,1,3036,0,0,Home,North,0,1,19.78,1,0,0,1
33,6,1,2355,1,2940,Health,East,0,0,21.47,4,9,1,0
62,2,2,1707,3,7494,Life,North,0,1,5.15,2,1,0,0
68,9,2,1948,2,5458,Health,South,0,0,3.35,5,0,0,0
39,17,1,2007,0,0,Health,North,0,0,4.58,5,7,1,0
42,5,3,1503,0,0,Home,North,1,0,7.4,3,3,1,0
34,12,4,1425,1,881,Health,South,3,1,5.05,5,5,1,0
42,1,4,583,0,0,Life,West,0,0,20.22,2,7,1,0
29,10,1,4242,1,1393,Auto,North,1,0,12.62,2,4,1,0
67,11,3,4427,2,402,Health,North,0,0,16.13,3,5,1,0
61,16,2,2042,1,838,Life,South,2,0,1.42,3,3,1,0
67,14,2,1485,1,2953,Health,East,1,0,25.84,3,5,1,0
28,8,2,4731,0,0,Home,South,1,0,5.12,3,5,0,0
44,17,3,1408,2,5634,Auto,West,0,0,10.8,3,2,1,0
65,18,2,3408,2,1578,Health,East,0,0,2.16,4,3,1,0
53,12,1,3237,1,401,Health,West,0,0,4.1,2,5,0,0
32,17,2,3086,0,0,Life,North,0,0,19.97,1,7,1,0
43,14,2,1643,0,0,Health,West,0,1,20.78,3,6,1,0
43,16,1,1831,1,2225,Auto,West,0,0,20.31,3,3,0,0
64,14,4,3848,1,2003,Health,South,1,1,16.56,1,2,1,0
46,9,2,2053,0,0,Life,East,0,0,28.58,2,7,0,0
43,4,2,2842,0,0,Home,North,0,0,15.22,3,5,0,0
49,11,1,2306,2,2090,Auto,North,0,0,13.48,2,7,1,0
50,6,2,2600,1,1996,Auto,North,0,1,7.43,5,8,1,0
34,15,1,1305,1,378,Life,East,1,1,2.97,2,8,0,0
39,5,1,4647,1,1804,Life,East,0,0,16.44,1,9,1,0
23,11,2,3275,1,2102,Life,West,0,0,9.45,3,8,0,0
50,18,2,571,2,1384,Auto,West,0,1,15.72,5,9,0,0
42,13,2,527,0,0,Life,East,1,0,6.18,4,0,0,0
36,11,1,968,0,0,Auto,North,0,1,25.15,3,2,0,0
48,14,2,4483,1,1163,Home,East,3,0,29.99,1,8,0,1
52,18,1,1263,0,0,Health,South,0,1,9.67,3,3,1,0
36,19,4,1924,0,0,Health,East,1,0,25.27,2,9,0,0
44,15,2,2748,1,468,Auto,East,0,0,26.19,4,1,0,0
45,9,2,4332,1,1587,Home,North,0,1,29.88,4,0,1,0
65,8,1,4560,0,0,Home,West,0,0,10.28,3,4,0,0
34,1,1,4570,0,0,Life,South,0,0,22.68,1,3,1,0
43,4,4,2175,0,0,Life,South,0,0,6.86,4,4,1,0
64,14,1,1059,1,2872,Auto,South,0,0,18.74,4,4,0,0
58,2,2,4974,1,2344,Auto,East,0,0,21.15,5,7,1,0
54,16,2,4331,2,2036,Life,North,0,1,22.23,3,5,0,0
24,3,1,2418,1,2877,Health,East,1,1,6.22,4,2,0,0
40,8,3,578,1,747,Auto,West,1,0,25.46,2,8,0,1
44,6,2,4147,0,0,Life,North,0,1,12.63,3,7,1,0
50,16,1,1531,3,1674,Home,South,0,0,6.49,4,8,1,0
51,16,1,2572,0,0,Life,East,0,0,16.28,5,3,1,0
60,7,1,1984,1,2124,Auto,North,0,0,25.9,3,7,1,0
65,13,3,2745,0,0,Auto,East,1,1,29.01,4,2,1,0
68,13,2,2050,1,559,Health,North,1,1,22.45,4,4,0,0
46,5,1,2329,2,1092,Auto,South,0,0,0.17,3,6,1,0
58,18,1,4251,0,0,Auto,West,0,0,4.04,5,0,1,0
68,15,2,2531,1,751,Home,West,1,0,2.29,3,0,1,0
29,18,2,4959,1,2785,Health,East,0,0,3.04,4,2,0,0
63,2,2,4356,0,0,Auto,South,0,0,11.49,3,3,1,0
37,10,1,2682,1,2087,Auto,East,1,0,10.15,3,0,0,0
